frame_time_delta,ipv6_plen,ipv6_nxt,frame_len,mqtt_dupflag,mqtt_hdrflags,mqtt_kalive,mqtt_msgid,mqtt_msgtype,mqtt_retain,label,mqtt_len_flag,mqtt_len_null,ipv6_src_fd,ipv6_src_fe,ipv6_dst_fd,ipv6_dst_fe,ipv6_dst_ff
1773399000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0326404000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002931000,24,58,78,0,0,00,0,0,0,3,0,1,10,00,10,00,00
2465301000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002709000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0858869000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0593384000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0923354000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002963000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,10,00,00
3571862000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,10,00,00
3298601000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0931735000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0814926000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002098000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003216000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0568558000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2766733000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2445349000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
1420922000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0434645000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0158929000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
4593975000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0005542000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
1327635000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
3613792000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0801199000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1869856000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
4238107000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0326174000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3494378000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2234057000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,10,00,00
0300649000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0338067000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0010955000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2396608000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003554000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,10,00,00
0969647000,24,58,78,0,0,00,0,0,0,3,0,1,10,00,10,00,00
3069022000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0472891000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0002471000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0012750000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0003172000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,10,00,00
3332525000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0265315000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002619000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1906566000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3567667000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003492000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0014923000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1646173000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0002551000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2257372000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
1069227000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0936550000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
1296260000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0004056000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0004905000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0013419000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,10,00,00
0002901000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0060612000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1394234000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002707000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2520518000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0797275000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2905704000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0005236000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2266370000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
1593013000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,10,00,00
1027657000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003247000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1110261000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002833000,24,58,78,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1668732000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0003788000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0234111000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0000105000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002106000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0017044000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0013326000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0005024000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2521666000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0192767000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002304000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
1023529000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0002577000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1750160000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0002366000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
1064231000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2038764000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1105832000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0906385000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2966285000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1500723000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
4205923000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2647994000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0095863000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1799418000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2537903000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0742779000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0723294000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002211000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,10,00,00
4433761000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0141298000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0159807000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2056360000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003767000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
4080208000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1016548000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0031720000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0006650000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
2345700000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0767993000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2433055000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0004351000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1630200000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2100493000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0283483000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0006404000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0006151000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
4367554000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0909427000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003383000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0713839000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003693000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2947396000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002798000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0005290000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0793842000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0147002000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2133480000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3365335000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1120451000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1146335000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0106575000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0148166000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0914386000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1778489000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0003416000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002781000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003961000,24,58,78,0,0,00,0,0,0,3,0,1,10,00,10,00,00
0028550000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003288000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0014795000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1209352000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2290090000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1211059000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
1474194000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
5156080000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
3581506000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1484594000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3586044000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
4380569000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003423000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0007833000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
4926177000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1755323000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0983839000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0004248000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002244000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0001025000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3797722000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003135000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0012335000,24,58,78,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1906493000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003744000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0001022000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0755440000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002733000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0015786000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0714046000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1458672000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0589969000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1829948000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0584282000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002941000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,10,00,00
0003307000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0003582000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
1077944000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0004930000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0371625000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0289214000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1821854000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0009380000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2015034000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0156085000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1880804000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0389153000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0313245000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0032644000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002394000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
3462151000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1947065000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003041000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2120875000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0006353000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0005396000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0005963000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1188203000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002120000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0010262000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0083804000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
2793995000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002293000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,10,00,00
1957425000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0007420000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0105737000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003162000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0460374000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0004642000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2953153000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1130863000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0099986000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0269530000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0042065000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1694031000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003134000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1404982000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
1141065000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0394842000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3038933000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0000024000,24,58,78,0,0,00,0,0,0,3,0,1,10,00,10,00,00
0893680000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0696845000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3057105000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0853222000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0004310000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002304000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,10,00,00
0017661000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0000539000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
1023960000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0004823000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1981700000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0139774000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0316813000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0899608000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0013112000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0730352000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,10,00,00
3116297000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0004633000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0013316000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0002109000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0428839000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2368399000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1747692000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1100388000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
1047603000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0165685000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0839168000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1574988000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3201677000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0955579000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003184000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2531930000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2095102000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
1745081000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1884012000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2235540000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1127507000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0718561000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0000027000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1787441000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0000083000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0462217000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0815003000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002480000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0005553000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1664156000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
4445579000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2108853000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0803571000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002679000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1205782000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003343000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0643332000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
1060406000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0966759000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1178716000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002521000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2100980000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0004677000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1007416000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2256047000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2352192000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2682079000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2405398000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
1180477000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1427385000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003614000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1277139000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2570788000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0795023000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
3596337000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1705846000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2217182000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
3468044000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0005001000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1972789000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003327000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
2731527000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
2267505000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0005041000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0005089000,24,58,78,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2180758000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1775592000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0319127000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
1137795000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
3537329000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0238416000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0588581000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1084042000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0135832000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0130755000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0731749000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0245122000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1085799000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3540720000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0302058000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3463877000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0091301000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
1835443000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0007573000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0080092000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0649068000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0003838000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1837724000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
0900181000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3459787000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0008566000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
3526568000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0440415000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002484000,24,58,78,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0463688000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002283000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0052043000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,10,00,00
2276574000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1571864000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
2248942000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1019372000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0166311000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0522224000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002184000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0175347000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0428347000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002346000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0263723000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0002861000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003305000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0058845000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
1830867000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003516000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0007878000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
2052960000,32,58,86,0,0,00,0,0,0,3,0,1,00,10,00,10,00
0003072000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,00,10
0003380000,32,58,86,0,0,00,0,0,0,3,0,1,10,00,00,10,00
